Term,STRM,COLL,DEPT,SUBJECT,CAT No,SECTION,ENRL TTL,ENRL A TO F,GPA,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,I,IC,RD,RP,SP,W,WU,CLASS No
F21,2219,ES,CLS,CLS,1500,08,20,20,3.19,3,9,1,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97139
F21,2219,ES,CLS,CLS,1600,01,40,40,3.02,18,4,1,2,3,2,4,1,1,1,0,3,0,0,0,0,0,0,0,0,0,95964
F21,2219,ES,CLS,CLS,1600,02,38,40,2.76,17,3,1,1,3,1,2,3,0,0,0,7,0,0,1,0,0,0,0,1,0,95965
F21,2219,ES,CLS,CLS,1600,03,40,40,2.94,15,5,2,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,95966
F21,2219,ES,CLS,CLS,1600,04,40,40,2.56,13,3,5,1,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,95967
F21,2219,ES,CLS,CLS,2010,01,40,40,3.19,23,2,4,3,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,3,95968
F21,2219,ES,CLS,CLS,2010,02,40,40,3.11,23,0,3,4,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,95969
F21,2219,ES,CLS,CLS,2010,03,40,40,2.91,19,1,4,5,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,6,97224
F21,2219,ES,CLS,CLS,2050,01,40,40,3.38,26,0,6,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,95970
F21,2219,ES,CLS,CLS,2050,02,40,40,3.48,31,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,95971
F21,2219,ES,CLS,CLS,2050,03,39,40,3.22,19,3,2,7,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,95972
F21,2219,ES,CLS,CLS,2060,01,40,40,3.06,23,1,4,2,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,3,95028
F21,2219,ES,CLS,CLS,2060,02,40,40,2.77,12,4,6,4,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,95973
F21,2219,ES,CLS,CLS,2060,03,39,40,3.37,23,4,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,95974
F21,2219,ES,CLS,CLS,2100,01,40,40,2.98,24,0,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,95975
F21,2219,ES,CLS,CLS,2200,02,9,10,2.7,4,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,96352
F21,2219,ES,CLS,CLS,2200,03,15,15,2.13,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,97196
F21,2219,ES,CLS,CLS,2200,04,14,15,3.29,7,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,97197
F21,2219,ES,CLS,CLS,3100,01,40,40,3.8,35,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95581
F21,2219,ES,CLS,CLS,3130,01,39,40,2.97,10,4,3,11,2,2,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,95977
F21,2219,ES,CLS,CLS,3200,01,40,40,3.68,33,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95978
F21,2219,ES,CLS,CLS,3200,02,40,41,3.52,29,2,0,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,95979
F21,2219,ES,CLS,CLS,3220,01,39,40,3.56,24,9,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,95980
F21,2219,ES,CLS,CLS,3220,02,40,40,3.73,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95981
F21,2219,ES,CLS,CLS,3220,03,39,40,3.84,35,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95982
F21,2219,ES,CLS,CLS,3220,04,30,30,3.1,11,3,2,7,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,95983
F21,2219,ES,CLS,CLS,3220,05,30,30,3.18,8,8,5,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,95984
F21,2219,ES,CLS,CLS,3220,06,29,31,3.1,12,0,0,10,0,0,5,0,0,2,0,0,0,0,1,0,0,0,0,1,0,95985
F21,2219,ES,CLS,CLS,3220,07,40,40,3.51,28,0,2,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,95986
F21,2219,ES,CLS,CLS,3220,08,39,40,3.47,26,0,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,95987
F21,2219,ES,CLS,CLS,3220,09,40,40,3.67,32,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,95988
F21,2219,ES,CLS,CLS,3220,10,40,40,3.76,31,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95989
F21,2219,ES,CLS,CLS,3220,11,36,40,3.15,12,9,3,2,2,1,3,1,0,0,1,2,0,0,3,0,0,0,0,1,0,95990
F21,2219,ES,CLS,CLS,3220,12,20,20,2.56,4,1,2,4,1,1,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,97192
F21,2219,ES,CLS,CLS,3220,13,20,20,2.45,1,1,4,4,2,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,97194
F21,2219,ES,CLS,CLS,3300,02,30,30,3.24,20,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,96012
F21,2219,ES,CLS,CLS,3300,03,30,30,3.29,11,6,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96013
F21,2219,ES,CLS,CLS,3300,05,21,21,2.75,4,2,2,4,4,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,97217
F21,2219,ES,CLS,CLS,3300,06,19,20,2.75,2,3,6,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,97218
F21,2219,ES,CLS,CLS,3300,08,29,30,3.17,15,4,0,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,97590
F21,2219,ES,CLS,CLS,3400,01,36,40,3.04,10,8,6,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,96015
F21,2219,ES,CLS,CLS,3500,01,27,29,2.35,10,3,2,1,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,4,96016
F21,2219,ES,CLS,CLS,3770,01,38,41,3.63,29,4,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,96017
F21,2219,ES,CLS,CLS,3770,02,30,30,3.59,24,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,96018
F21,2219,ES,CLS,CLS,3770,03,40,40,3.79,32,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96019
F21,2219,ES,CLS,CLS,3770,04,32,33,3.28,17,0,0,9,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,96020
F21,2219,ES,CLS,CLS,3770,05,40,40,3.74,28,4,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96022
F21,2219,ES,CLS,CLS,3770,06,29,30,2.9,12,0,0,10,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,96023
F21,2219,ES,CLS,CLS,3770,07,40,40,3.69,29,5,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96024
F21,2219,ES,CLS,CLS,3770,08,20,20,3.67,16,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97148
F21,2219,ES,CLS,CLS,3770,09,19,20,3.68,16,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,97149
F21,2219,ES,CLS,CLS,4010,01,41,41,3.18,25,4,1,1,0,2,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,96034
F21,2219,ES,CLS,CLS,4100,01,42,42,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96035
F21,2219,ES,CLS,CLS,4200,01,39,40,3.55,30,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,96036
F21,2219,ES,CLS,CLS,4260,01,27,27,3.48,14,8,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,96037
F21,2219,ES,CLS,CLS,4290,01,29,30,3.88,25,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96040
F21,2219,ES,CLS,CLS,5010,01,13,14,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96041
F21,2219,ES,CLS,CLS,5030,01,11,13,3.91,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,96042
F21,2219,ES,ESD,ES,1010,01,18,21,3.44,8,3,1,3,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,96516
F21,2219,ES,ESD,ES,1010,02,16,23,3.65,11,2,0,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,96519
F21,2219,ES,ESD,ES,1010,03,21,25,3.2,7,1,2,5,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,97167
F21,2219,ES,PAS,PAS,1020,01,40,40,3.16,24,4,2,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,4,96577
F21,2219,ES,PAS,PAS,1100,01,39,40,3.04,9,7,8,2,4,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,96579
F21,2219,ES,PAS,PAS,1100,02,39,40,3.13,10,13,2,4,4,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,96583
F21,2219,ES,PAS,PAS,1100,03,41,41,2.72,6,13,2,1,7,0,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,96585
F21,2219,ES,PAS,PAS,1100,04,19,20,2.62,3,7,1,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,96586
F21,2219,ES,PAS,PAS,1100,05,40,40,3.33,12,18,2,1,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,96588
F21,2219,ES,PAS,PAS,1100,06,39,41,2.99,11,13,1,0,3,1,2,4,0,0,0,5,0,0,0,0,0,0,0,1,0,96597
F21,2219,ES,PAS,PAS,1100,07,41,42,2.7,7,8,7,1,2,2,8,0,0,1,0,2,0,0,1,0,0,0,0,0,3,96599
F21,2219,ES,PAS,PAS,1100,08,40,40,2.75,14,6,2,4,0,1,4,1,0,1,0,2,0,0,0,0,0,0,0,0,5,96603
F21,2219,ES,PAS,PAS,1100,09,40,40,2.54,12,5,4,5,0,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,5,96604
F21,2219,ES,PAS,PAS,1100,10,40,40,2.9,5,7,12,0,2,7,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,96606
F21,2219,ES,PAS,PAS,1100,11,20,20,2.86,8,3,2,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,97121
F21,2219,ES,PAS,PAS,1100,12,39,40,1.87,2,5,2,5,5,1,1,3,0,2,0,13,0,0,0,0,0,0,0,1,0,97651
F21,2219,ES,PAS,PAS,1200,01,30,38,3.54,15,6,2,4,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,96607
F21,2219,ES,PAS,PAS,1500,01,40,40,3.22,25,5,0,2,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,96608
F21,2219,ES,PAS,PAS,1500,02,39,40,3.02,14,11,4,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,97631
F21,2219,ES,PAS,PAS,1500,03,38,40,2.65,14,6,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,2,0,97632
F21,2219,ES,PAS,PAS,1510,01,40,40,2.97,20,5,1,0,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,5,96610
F21,2219,ES,PAS,PAS,1510,02,39,40,2.17,11,6,2,3,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,1,0,96611
F21,2219,ES,PAS,PAS,1510,03,38,40,2.56,12,8,0,0,3,1,2,3,0,0,0,9,0,0,0,0,0,0,0,2,0,96612
F21,2219,ES,PAS,PAS,1510,04,38,40,3.43,11,12,6,2,3,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,96613
F21,2219,ES,PAS,PAS,1510,05,37,40,3.19,19,0,4,7,0,1,1,2,0,0,0,3,0,0,2,0,0,0,0,1,0,96614
F21,2219,ES,PAS,PAS,1510,06,39,40,1.72,9,1,0,0,4,2,3,2,2,0,0,16,0,0,0,0,0,0,0,1,0,97679
F21,2219,ES,PAS,PAS,1800,01,39,40,2.34,8,3,2,8,5,0,2,0,0,0,0,11,0,0,0,0,0,0,0,1,0,96615
F21,2219,ES,PAS,PAS,1800,02,39,41,1.95,4,11,1,0,2,2,1,1,0,1,2,6,0,0,1,0,0,0,0,1,8,97656
F21,2219,ES,PAS,PAS,2010,01,26,26,3.24,14,3,1,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,96616
F21,2219,ES,PAS,PAS,2010,02,25,25,3.37,16,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,96617
F21,2219,ES,PAS,PAS,2500,01,40,41,3.18,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,96618
F21,2219,ES,PAS,PAS,2600,01,38,40,2.68,19,0,0,5,1,1,2,1,0,0,0,8,0,0,0,0,0,0,0,2,1,96619
F21,2219,ES,PAS,PAS,3020,01,10,10,3.55,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96621
F21,2219,ES,PAS,PAS,3050,01,29,30,2.98,1,8,7,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,96630
F21,2219,ES,PAS,PAS,3050,02,29,29,3.19,7,7,7,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,96629
F21,2219,ES,PAS,PAS,3050,03,10,10,2.87,6,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,96397
F21,2219,ES,PAS,PAS,3070,01,40,41,3.02,8,4,9,3,5,4,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,96631
F21,2219,ES,PAS,PAS,3350,01,10,10,2.9,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96889
F21,2219,ES,PAS,PAS,3350,02,10,10,3.77,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96890
F21,2219,ES,PAS,PAS,3420,01,10,10,3.54,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96639
F21,2219,ES,PAS,PAS,3420,02,29,29,3.82,23,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96881
F21,2219,ES,PAS,PAS,3480,01,10,10,2.94,5,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,96417
F21,2219,ES,PAS,PAS,3480,02,10,10,2.62,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96418
F21,2219,ES,PAS,PAS,3600,01,10,10,3.04,0,3,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96411
F21,2219,ES,PAS,PAS,3690,01,36,40,2.19,3,2,5,6,2,3,3,0,3,2,1,3,0,0,1,0,0,0,0,3,3,96640
F21,2219,ES,PAS,PAS,3715,01,30,30,2.96,19,1,0,0,1,0,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,96635
F21,2219,ES,PAS,PAS,3715,02,10,10,3.2,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96481
F21,2219,ES,PAS,PAS,3715,03,10,10,2.77,2,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96482
F21,2219,ES,PAS,PAS,3810,01,29,30,3.42,7,16,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,96637
F21,2219,ES,PAS,PAS,3810,02,12,14,3.5,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,97211
F21,2219,ES,PAS,PAS,3822,01,129,131,3.71,107,6,3,3,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,1,4,96645
F21,2219,ES,PAS,PAS,3822,02,33,33,3.58,26,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96646
F21,2219,ES,PAS,PAS,3822,03,28,28,3.62,19,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96647
F21,2219,ES,PAS,PAS,4000,01,28,39,3,4,5,5,2,5,1,3,3,0,0,0,0,0,0,10,0,0,0,0,1,0,96650
F21,2219,ES,PAS,PAS,4400,01,30,32,2.57,4,1,5,11,1,1,1,0,0,1,0,5,0,0,0,0,0,0,0,2,0,96648
F21,2219,ET,CE,CE,1950,01,31,31,2.79,1,3,10,6,3,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,91716
F21,2219,ET,CE,CE,1950,03,22,22,2.3,1,3,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,95486
F21,2219,ET,CE,CE,2010,01,26,26,2.19,3,4,1,1,4,1,5,0,0,0,1,6,0,0,0,0,0,0,0,0,0,91718
F21,2219,ET,CE,CE,2010,02,25,25,2.43,1,5,1,2,1,2,8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,91863
F21,2219,ET,CE,CE,2020,01,21,21,2.92,5,1,2,3,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,96659
F21,2219,ET,CE,CE,2020,02,21,21,3.02,2,5,4,3,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,96660
F21,2219,ET,CE,CE,2050,01,23,23,2.91,8,0,3,3,1,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,91719
F21,2219,ET,CE,CE,2050,02,15,16,2.26,1,1,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,91792
F21,2219,ET,CE,CE,2120,01,24,24,2.5,1,1,2,5,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,96662
F21,2219,ET,CE,CE,2120,02,25,25,2.7,3,2,0,7,2,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,96663
F21,2219,ET,CE,CE,2800,01,24,24,2.52,9,3,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,91720
F21,2219,ET,CE,CE,2800,02,20,20,1.84,2,0,1,2,5,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,1,91864
F21,2219,ET,CE,CE,2840,01,16,16,2.85,1,1,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91721
F21,2219,ET,CE,CE,2840,02,16,16,3.19,0,3,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91998
F21,2219,ET,CE,CE,2840,03,13,13,2.37,0,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,97695
F21,2219,ET,CE,CE,3000,01,25,25,2.6,3,2,6,3,2,1,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,91722
F21,2219,ET,CE,CE,3030,01,54,56,2.46,3,10,5,8,4,4,6,5,1,1,1,3,0,0,0,0,0,0,0,1,4,91723
F21,2219,ET,CE,CE,3060,01,26,26,3.66,5,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91793
F21,2219,ET,CE,CE,3120,01,20,20,3.62,4,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91724
F21,2219,ET,CE,CE,3120,02,18,18,3.1,4,1,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91754
F21,2219,ET,CE,CE,3140,01,20,20,3.52,11,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91743
F21,2219,ET,CE,CE,3140,02,20,20,3.61,10,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94493
F21,2219,ET,CE,CE,3140,03,19,20,3.46,8,4,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97390
F21,2219,ET,CE,CE,3200,01,30,30,2.91,0,4,5,14,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91795
F21,2219,ET,CE,CE,3520,01,24,25,3.57,12,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,97198
F21,2219,ET,CE,CE,3600,01,30,31,2.53,2,2,2,7,4,1,9,1,0,0,0,2,0,0,0,0,0,0,0,0,1,91820
F21,2219,ET,CE,CE,3610,01,21,22,3.46,5,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91744
F21,2219,ET,CE,CE,3650,01,23,23,3.49,11,3,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96670
F21,2219,ET,CE,CE,3660,01,30,30,2.84,9,2,2,4,3,3,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,91821
F21,2219,ET,CE,CE,3680,01,16,16,3.08,2,3,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91796
F21,2219,ET,CE,CE,3680,02,17,17,1.98,0,0,0,3,1,2,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,91822
F21,2219,ET,CE,CE,3700,02,30,30,2.67,1,3,2,6,7,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,92000
F21,2219,ET,CE,CE,3740,01,47,47,2.83,1,6,6,13,10,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,91911
F21,2219,ET,CE,CE,3800,02,28,28,2.88,9,3,6,2,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,96671
F21,2219,ET,CE,CE,3810,01,27,27,3.48,18,2,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,91746
F21,2219,ET,CE,CE,3840,01,23,24,2.48,0,0,2,7,4,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,91747
F21,2219,ET,CE,CE,3840,03,21,21,2.26,0,0,1,2,5,5,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,91825
F21,2219,ET,CE,CE,3860,01,22,24,2.26,2,0,4,4,2,0,2,3,1,0,1,3,0,0,0,0,0,0,0,2,0,91937
F21,2219,ET,CE,CE,4560,01,11,11,3.67,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97265
F21,2219,ET,CE,CE,4600,01,19,19,2.11,6,1,0,1,1,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,2,96678
F21,2219,ET,CE,CE,4610,01,37,37,3.41,14,4,9,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91797
F21,2219,ET,CE,CE,4670,02,32,32,3.19,8,4,4,4,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97755
F21,2219,ET,CE,CE,4830,01,21,21,3.08,7,1,5,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91749
F21,2219,ET,CE,CE,4960,01,32,32,2.78,0,2,3,9,13,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91750
F21,2219,ET,CE,CE,4960,02,21,21,2.71,0,0,2,3,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91751
F21,2219,ET,CE,CE,4960,03,18,18,2.81,0,0,2,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91752
F21,2219,ET,CE,CE,5500,01,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,97266
F21,2219,ET,CE,CE,5750,01,19,19,3.11,1,4,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96688
F21,2219,ET,CE,CE,5850,01,23,23,3.06,4,2,5,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96690
F21,2219,ET,CS,CS,1010,01,80,105,3.52,44,12,4,3,6,2,9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,91978
F21,2219,ET,CS,CS,1010,05,66,88,3.63,43,8,1,4,3,1,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,91979
F21,2219,ET,CS,CS,1222,01,28,33,3.33,7,6,7,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,91943
F21,2219,ET,CS,CS,1222,03,26,31,3.63,16,4,2,0,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,91945
F21,2219,ET,CS,CS,1222,05,28,33,3,9,0,0,10,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,91947
F21,2219,ET,CS,CS,1222,07,28,34,3.79,23,1,1,1,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,91949
F21,2219,ET,CS,CS,1222,09,29,29,3.94,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91985
F21,2219,ET,CS,CS,1550,01,28,28,3.44,22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,91852
F21,2219,ET,CS,CS,2010,01,11,15,3.18,4,0,0,5,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,96061
F21,2219,ET,CS,CS,2011,01,17,21,3.53,7,4,3,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,96456
F21,2219,ET,CS,CS,2011,05,17,21,3.26,3,4,3,3,2,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,96467
F21,2219,ET,CS,CS,2011,07,25,30,3.52,11,4,3,5,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,97014
F21,2219,ET,CS,CS,2012,01,23,29,2.8,3,0,2,7,3,3,4,1,0,0,0,0,0,3,0,0,0,0,0,3,0,96089
F21,2219,ET,CS,CS,2012,03,23,30,3.46,7,5,6,3,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,96092
F21,2219,ET,CS,CS,2012,05,16,25,3.15,7,1,0,1,2,1,4,0,0,0,0,0,0,7,0,0,0,0,0,2,0,96094
F21,2219,ET,CS,CS,2012,07,19,29,3.38,4,6,2,3,3,1,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,96096
F21,2219,ET,CS,CS,2012,09,21,24,3.17,4,3,6,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,96098
F21,2219,ET,CS,CS,2013,01,13,17,3.03,2,2,2,1,3,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,96100
F21,2219,ET,CS,CS,2013,03,16,25,3.38,5,4,1,3,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,5,0,96102
F21,2219,ET,CS,CS,2013,05,15,23,3.35,6,1,2,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,96104
F21,2219,ET,CS,CS,2148,01,30,30,3.29,10,1,8,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96068
F21,2219,ET,CS,CS,2148,02,30,41,3.02,8,1,6,2,3,3,7,0,0,0,0,0,0,9,0,0,0,0,0,2,0,96069
F21,2219,ET,CS,CS,2148,03,28,30,3.54,13,7,3,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,96070
F21,2219,ET,CS,CS,2445,01,26,30,3.15,7,4,4,3,1,3,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,96113
F21,2219,ET,CS,CS,2445,02,44,46,3.28,8,9,11,8,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,96125
