,Semester,Course Level,Course,Instructor Unique ID,Units,A,A+,A-,B,B+,B-,C,C+,C-,D,D+,D-,F
20465,Spring 2018,Undergraduate,PSY  345,13037630,3,8,3,3,2,4,0,1,1,0,0,0,0,0
20466,Spring 2018,Undergraduate,PSY  345,13065782,3,3,6,1,0,0,1,1,0,0,0,0,1,0
20467,Spring 2018,Undergraduate,PSY  346,10741334,3,13,0,25,9,6,9,3,1,1,0,0,0,0
20468,Spring 2018,Undergraduate,PSY  346,10741478,3,14,0,0,10,0,0,9,0,0,1,0,0,1
20469,Spring 2018,Undergraduate,PSY  370,1932134,3,2,0,2,3,1,2,1,0,0,1,0,0,0
20470,Spring 2018,Undergraduate,PSY  375,7988126,3,0,0,11,7,6,10,0,0,0,0,0,0,0
20471,Spring 2018,Undergraduate,PSY  383,13009982,3,1,0,3,1,8,0,0,0,0,0,0,0,0
20472,Spring 2018,Undergraduate,PSY  429,418550,3,5,0,4,2,2,0,0,0,0,0,1,0,1
20473,Spring 2018,Undergraduate,PSY  429,6153710,3,5,0,13,5,7,3,0,1,0,0,0,0,0
20474,Spring 2018,Undergraduate,PSY  442,8135870,3,2,1,5,7,3,2,0,1,2,0,1,0,0
20475,Spring 2018,Undergraduate,PSY  449,780350,3,3,0,2,2,1,2,2,0,0,0,0,0,0
20476,Spring 2018,Undergraduate,PSY  449,8136374,3,3,4,2,1,2,0,0,0,0,0,0,0,0
20477,Spring 2018,Undergraduate,PSY  457,10741190,3,49,3,18,9,14,4,2,1,0,0,1,0,0
20478,Spring 2018,Undergraduate,PSY  460,1322582,3,31,0,17,5,13,4,0,0,0,0,0,0,1
20479,Spring 2018,Undergraduate,PSY  460,9152654,3,6,0,0,2,0,0,2,0,0,0,0,0,0
20480,Spring 2018,Undergraduate,PSY  461,6638,3,14,0,0,5,0,0,1,0,0,0,0,0,0
20481,Spring 2018,Undergraduate,PSY  473,2894,3,30,0,13,4,4,2,0,0,0,0,0,0,0
20482,Spring 2018,Undergraduate,PSY  494,2511446,1,10,0,0,0,0,0,0,0,0,0,0,0,0
20483,Spring 2018,Undergraduate,PSY  494,2511446,2,10,0,0,0,0,0,0,0,0,0,0,0,0
20484,Spring 2018,Undergraduate,PSY  494,2511446,3,10,0,0,0,0,0,0,0,0,0,0,0,0
20485,Spring 2018,Undergraduate,SOC  100,7035926,3,7,0,2,6,6,10,7,8,3,4,12,2,6
20486,Spring 2018,Undergraduate,SOC  100,8144510,3,6,0,4,4,6,13,16,11,10,5,6,12,14
20487,Spring 2018,Undergraduate,SOC  201,1771790,3,1,1,2,8,1,1,4,0,7,3,1,2,3
20488,Spring 2018,Undergraduate,SOC  201,2551982,3,14,0,3,9,2,0,3,0,0,0,1,0,1
20489,Spring 2018,Undergraduate,SOC  202,1771790,3,0,1,5,7,2,3,6,3,3,1,0,0,3
20490,Spring 2018,Undergraduate,SOC  300,1905134,3,3,0,2,5,2,5,4,2,3,0,0,0,0
20491,Spring 2018,Undergraduate,SOC  300,2535422,3,4,3,4,5,4,1,8,2,2,1,0,0,0
20492,Spring 2018,Undergraduate,SOC  300,13009190,3,6,1,8,10,4,0,1,1,1,0,0,0,1
20493,Spring 2018,Undergraduate,SOC  303,7035854,4,2,0,3,5,2,4,9,2,1,1,0,0,1
20494,Spring 2018,Undergraduate,SOC  303,13009190,4,6,1,9,7,7,2,3,3,1,1,0,0,0
20495,Spring 2018,Undergraduate,SOC  305,8144510,3,3,0,8,4,3,5,4,4,1,1,0,1,1
20496,Spring 2018,Undergraduate,SOC  305,11207678,3,2,0,1,5,1,2,1,3,1,1,0,0,0
20497,Spring 2018,Undergraduate,SOC  310,6153638,4,1,0,4,2,1,2,4,6,1,2,0,0,0
20498,Spring 2018,Undergraduate,SOC  310,7035998,4,0,0,1,0,0,3,2,1,2,1,0,0,0
20499,Spring 2018,Undergraduate,SOC  310,13009190,4,7,2,10,1,2,0,2,1,2,0,0,0,0
20500,Spring 2018,Undergraduate,SOC  311,9617270,3,5,0,9,5,9,4,3,2,3,0,3,0,3
20501,Spring 2018,Undergraduate,SOC  311,11229350,3,15,1,6,2,1,1,0,0,0,0,1,0,0
20502,Spring 2018,Undergraduate,SOC  315,9617270,3,2,0,2,0,5,0,0,4,1,0,0,0,0
20503,Spring 2018,Undergraduate,SOC  315,11229350,3,12,0,2,8,4,1,0,0,0,0,0,0,0
20504,Spring 2018,Undergraduate,SOC  322,11229422,3,1,0,2,6,2,1,3,1,2,0,0,0,0
20505,Spring 2018,Undergraduate,SOC  330,1905134,3,2,1,0,9,2,2,7,0,1,2,0,0,2
20506,Spring 2018,Undergraduate,SOC  331,6165590,3,5,2,1,17,5,13,2,1,0,0,0,0,0
20507,Spring 2018,Undergraduate,SOC  333,8135150,3,13,0,6,4,2,0,0,0,0,0,0,0,0
20508,Spring 2018,Undergraduate,SOC  352,1905134,3,5,1,2,7,3,3,5,3,0,1,2,0,0
20509,Spring 2018,Undergraduate,SOC  355,11207678,3,5,0,5,3,2,3,4,3,1,4,0,0,2
20510,Spring 2018,Undergraduate,SOC  370,1905134,3,5,1,2,12,3,2,4,4,2,0,0,0,0
20511,Spring 2018,Undergraduate,SOC  372,11229422,3,2,1,2,7,2,3,1,0,1,1,0,0,0
20512,Spring 2018,Undergraduate,SOC  410,13034318,3,18,0,14,2,4,1,0,0,0,0,0,1,0
20513,Spring 2018,Undergraduate,SOC  412,1905134,3,5,2,2,11,3,3,5,2,0,0,1,0,0
20514,Spring 2018,Undergraduate,SOC  448,1771790,3,1,0,2,4,0,3,8,4,2,0,0,0,1
20515,Spring 2018,Undergraduate,SOC  448,6165590,3,9,0,0,9,2,11,1,2,0,0,0,0,0
20516,Spring 2018,Undergraduate,SOC  490,11229422,3,3,0,1,1,1,1,3,6,2,1,1,0,0
20517,Spring 2018,Undergraduate,SOC  499,2511302,3,0,0,3,3,5,3,0,3,0,0,0,0,0
20518,Spring 2018,Undergraduate,SOC  499,6165590,3,9,0,9,1,0,0,0,0,0,0,0,0,0
20519,Spring 2018,Undergraduate,SOC  499,7035854,3,4,1,1,5,0,3,0,0,0,0,0,0,0
20520,Spring 2018,Undergraduate,SOC  499,7035926,3,6,0,2,1,5,0,0,0,0,0,0,0,0
20521,Spring 2018,Undergraduate,SOC  499,11207678,3,3,0,2,3,4,1,2,1,1,1,0,0,0
20522,Spring 2018,Undergraduate,SPAN  101,761486,4,6,0,5,5,8,9,3,5,1,0,1,3,1
20523,Spring 2018,Undergraduate,SPAN  101,785678,4,4,0,47,14,6,5,2,0,0,0,0,0,0
20524,Spring 2018,Undergraduate,SPAN  101,2611238,4,4,0,3,9,4,2,0,1,0,0,0,0,0
20525,Spring 2018,Undergraduate,SPAN  101,11213798,4,6,0,2,3,4,1,1,2,0,2,0,0,0
20526,Spring 2018,Undergraduate,SPAN  102,2611238,4,4,0,5,7,4,1,0,1,0,0,0,0,0
20527,Spring 2018,Undergraduate,SPAN  102,7067894,4,2,0,3,1,5,0,1,1,0,0,0,0,0
20528,Spring 2018,Undergraduate,SPAN  201,1344038,4,2,0,4,2,4,2,2,1,0,0,0,0,2
20529,Spring 2018,Undergraduate,SPAN  202,2611238,4,3,0,3,2,1,1,1,0,0,1,0,0,0
20530,Spring 2018,Undergraduate,SPAN  211,761486,4,1,0,4,3,1,3,2,2,2,2,0,1,0
20531,Spring 2018,Undergraduate,SPAN  211,7067894,4,7,0,6,2,2,1,0,1,0,0,0,0,2
20532,Spring 2018,Undergraduate,SPAN  212,1344038,4,5,0,3,6,3,0,1,2,0,0,1,0,2
20533,Spring 2018,Undergraduate,SPAN  212,4495478,4,1,0,3,2,0,1,0,2,1,0,0,0,2
20534,Spring 2018,Undergraduate,SPAN  301,10763726,3,4,0,1,7,2,3,2,0,1,0,0,0,1
20535,Spring 2018,Undergraduate,SPAN  302,4495478,3,6,0,4,3,0,5,0,2,0,1,0,1,0
20536,Spring 2018,Undergraduate,SPAN  310,2511734,3,0,0,1,2,0,4,1,1,1,1,1,0,2
20537,Spring 2018,Undergraduate,SPAN  311,4495478,3,3,0,3,0,0,3,3,0,2,0,1,1,2
20538,Spring 2018,Undergraduate,SPAN  320,419486,3,2,0,4,6,1,2,2,2,0,0,0,0,0
20539,Spring 2018,Undergraduate,SPAN  340,2511734,3,1,0,1,7,2,0,2,1,1,0,0,0,1
20540,Spring 2018,Undergraduate,SPAN  420,10763726,3,2,0,6,1,0,0,1,0,0,0,0,0,0
20541,Spring 2018,Undergraduate,SPAN  429,419486,3,4,0,5,1,6,5,0,1,0,0,0,0,0
20542,Spring 2018,Undergraduate,SPAN  452,10763726,3,6,0,7,4,5,3,0,0,0,0,0,0,0
20543,Spring 2018,Undergraduate,SPAN  499,2511734,3,0,0,5,6,1,4,0,1,0,0,0,0,0
20544,Spring 2018,Undergraduate,SPED  345,404510,3,3,2,3,0,2,2,2,1,0,0,0,0,0
20545,Spring 2018,Undergraduate,SPED  345,761630,3,9,0,0,1,0,0,0,0,0,0,0,0,2
20546,Spring 2018,Undergraduate,SPED  345,772718,3,1,10,3,1,1,1,1,0,1,0,0,1,0
20547,Spring 2018,Undergraduate,SPED  345,1301414,3,9,1,2,0,3,1,0,0,0,0,1,0,0
20548,Spring 2018,Undergraduate,SPED  345,13065782,3,3,8,2,1,1,1,0,0,0,0,0,0,0
20549,Spring 2018,Undergraduate,SPED  410,13065782,3,5,12,4,2,1,2,0,1,0,0,0,2,0
20550,Spring 2018,Undergraduate,UNIV  100,1515470,1,5,0,3,0,2,1,1,0,0,1,0,0,4
20551,Spring 2018,Undergraduate,UNIV  100,2428214,1,5,0,2,2,0,2,0,1,1,0,1,1,2
20552,Spring 2018,Undergraduate,UNIV  105,759254,3,11,9,0,1,3,0,2,0,0,1,0,0,0
20553,Spring 2018,Undergraduate,UNIV  150,1771790,4,0,1,2,2,1,5,2,2,0,0,0,0,0
20554,Spring 2018,Undergraduate,UNIV  210,6186614,3,26,0,5,7,3,2,2,0,2,0,0,1,0
20555,Spring 2018,Undergraduate,UNIV  210,7043198,3,10,0,6,2,3,2,0,0,1,1,1,0,0
20556,Spring 2018,Undergraduate,UNIV  250,16574,3,8,7,1,2,1,7,1,1,0,0,0,0,0
20557,Spring 2018,Undergraduate,UNIV  250,6137870,3,10,0,0,0,0,0,0,0,0,0,0,0,0
20558,Spring 2018,Undergraduate,UNIV  300,1615622,1,8,0,0,3,1,0,0,0,0,0,0,0,2
20559,Spring 2018,Undergraduate,UNIV  300,2673662,1,2,7,0,2,1,0,0,0,0,0,0,0,0
20560,Spring 2018,Undergraduate,UNIV  349,2535566,3,13,0,6,0,5,0,0,0,0,0,0,0,1
20561,Spring 2018,Undergraduate,UNIV  349,6075878,3,5,0,6,2,1,3,0,0,0,0,1,0,0
20562,Spring 2018,Undergraduate,UNIV  349,6137870,3,12,0,0,2,0,0,2,0,0,0,0,0,0
20563,Spring 2018,Undergraduate,UNIV  349,11203070,3,9,1,5,0,2,0,0,0,0,0,0,0,0
20564,Spring 2018,Undergraduate,UNIV  349,11249798,3,6,0,11,3,4,1,1,0,0,0,0,0,0
20565,Spring 2018,Undergraduate,UNIV  391,2511662,3,13,0,0,0,0,1,0,0,0,0,0,0,0
20566,Spring 2018,Undergraduate,UNIV  391,3265214,1,10,0,3,0,0,0,0,0,0,0,0,0,0
20567,Spring 2018,Undergraduate,UNIV  391,3265214,3,10,0,3,0,0,0,0,0,0,0,0,0,0
20568,Spring 2018,Undergraduate,UNIV  392,418838,3,1,0,5,8,3,3,0,0,0,0,0,0,0
20569,Spring 2018,Undergraduate,UNIV  399,721814,3,5,0,0,4,0,0,2,0,0,0,0,0,1
20570,Spring 2018,Undergraduate,UNIV  399,8186990,3,5,0,0,4,0,0,2,0,0,0,0,0,1
20571,Spring 2019,Post Baccalaureate,BIOL  502,651182,3,14,0,0,4,0,0,0,0,0,0,0,0,0
20572,Spring 2019,Post Baccalaureate,BIOL  504,1346558,3,0,0,1,2,4,2,1,2,0,0,0,0,0
20573,Spring 2019,Post Baccalaureate,BIOL  512,3849350,1,27,0,0,0,0,0,0,0,0,0,0,0,0
20574,Spring 2019,Post Baccalaureate,BIOL  516,8942,3,9,7,0,3,0,0,0,0,0,0,0,0,0
20575,Spring 2019,Post Baccalaureate,BIOL  516,3862094,3,9,7,0,3,0,0,0,0,0,0,0,0,0
20576,Spring 2019,Post Baccalaureate,BIOL  600,3189110,4,8,6,0,0,1,0,0,0,0,0,0,0,0
20577,Spring 2019,Post Baccalaureate,BIOL  602,3849350,2,3,4,5,2,0,0,0,0,0,0,0,0,0
20578,Spring 2019,Post Baccalaureate,BME  501,2023574,3,7,7,7,0,0,0,0,0,0,0,0,0,0
20579,Spring 2019,Post Baccalaureate,BUS  504,3250670,4,9,0,0,0,1,0,0,0,0,0,0,0,0
20580,Spring 2019,Post Baccalaureate,BUS  506,8136302,3,4,0,2,1,1,2,0,0,0,0,0,0,1
20581,Spring 2019,Post Baccalaureate,BUS  521,7036286,3,3,0,16,0,3,0,0,0,0,0,0,0,0
20582,Spring 2019,Post Baccalaureate,BUS  530,1324958,3,6,0,8,0,3,0,0,0,0,0,0,0,0
20583,Spring 2019,Post Baccalaureate,BUS  540,1798214,3,7,0,3,3,5,0,0,0,0,0,0,0,0
20584,Spring 2019,Post Baccalaureate,COMP  520,8136374,3,7,3,4,4,2,0,0,0,0,0,0,0,1
20585,Spring 2019,Post Baccalaureate,COMP  529,8134574,3,4,16,1,2,4,2,0,0,0,0,0,0,2
20586,Spring 2019,Post Baccalaureate,EDCI  655,6350,3,11,0,0,0,0,0,0,0,0,0,0,0,0
20587,Spring 2019,Post Baccalaureate,EDMS  522,8191094,4,19,0,8,2,1,0,0,0,0,0,0,0,0
20588,Spring 2019,Post Baccalaureate,EDMS  523,3542,3,21,0,0,0,0,0,0,0,0,0,0,0,0
20589,Spring 2019,Post Baccalaureate,EDMS  525,14357534,3,17,1,5,2,4,1,0,0,0,0,0,0,0
20590,Spring 2019,Post Baccalaureate,EDMS  526,14357534,2,16,0,2,1,1,1,0,0,0,0,0,0,0
20591,Spring 2019,Post Baccalaureate,EDMS  527,12412814,4,12,0,7,6,2,1,0,1,0,0,0,0,0
20592,Spring 2019,Post Baccalaureate,EDMS  529,13010414,4,9,4,5,3,0,0,0,0,0,0,0,0,0
20593,Spring 2019,Post Baccalaureate,EDPL  627,11307614,3,1,11,0,0,0,0,1,0,0,0,0,0,0
20594,Spring 2019,Post Baccalaureate,EDSS  530,3265286,3,7,0,3,0,1,0,0,0,0,0,0,0,0
20595,Spring 2019,Post Baccalaureate,EDSS  540,3833150,2,24,0,0,0,0,0,0,0,0,0,0,0,0
20596,Spring 2019,Post Baccalaureate,EDSS  541,1802390,3,6,0,4,1,1,2,0,0,0,0,0,0,1
20597,Spring 2019,Post Baccalaureate,EDSS  542,13010414,3,6,4,0,0,1,1,0,0,0,0,0,0,0
20598,Spring 2019,Post Baccalaureate,EDSS  550,4520678,2,32,1,2,0,0,0,0,0,0,0,0,0,0
20599,Spring 2019,Post Baccalaureate,EDUC  555,2552342,1,11,0,0,0,0,1,0,0,0,0,0,0,1
20600,Spring 2019,Post Baccalaureate,MATH  584,3038,3,10,0,0,0,1,0,0,0,0,0,0,0,0
20601,Spring 2019,Post Baccalaureate,SPED  541,8294,3,11,0,1,0,0,0,0,0,0,0,0,0,0
20602,Spring 2019,Post Baccalaureate,SPED  544,13065782,4,12,0,0,0,0,0,0,0,0,0,0,0,0
20603,Spring 2019,Post Baccalaureate,SPED  545,9608054,3,10,0,4,1,0,0,0,0,0,0,0,0,0
20604,Spring 2019,Undergraduate,ACCT  210,3250670,3,13,0,2,9,8,7,5,7,4,0,0,0,11
20605,Spring 2019,Undergraduate,ACCT  220,3250670,3,7,0,7,5,7,10,5,6,4,0,0,0,5
20606,Spring 2019,Undergraduate,ACCT  300,1798214,3,13,0,8,34,19,16,18,28,5,1,0,0,1
20607,Spring 2019,Undergraduate,ANTH  102,9138110,3,10,1,0,9,3,1,13,6,1,1,1,1,7
20608,Spring 2019,Undergraduate,ANTH  102,11229350,3,27,0,6,9,7,3,0,1,0,1,0,0,6
20609,Spring 2019,Undergraduate,ANTH  104,1918958,3,3,0,1,1,0,3,2,3,0,1,3,0,4
20610,Spring 2019,Undergraduate,ANTH  104,3124382,3,1,0,1,3,0,5,8,3,1,0,0,0,0
20611,Spring 2019,Undergraduate,ANTH  104L,3124382,1,12,3,2,2,1,2,0,1,0,0,1,0,0
20612,Spring 2019,Undergraduate,ANTH  105,6996038,3,2,0,3,2,0,4,2,2,1,1,0,1,4
20613,Spring 2019,Undergraduate,ANTH  310,2413310,3,3,3,2,1,0,3,0,0,0,0,0,0,1
20614,Spring 2019,Undergraduate,ANTH  332,6178838,3,3,0,3,2,4,0,1,1,0,0,1,0,2
20615,Spring 2019,Undergraduate,ANTH  345,3124382,3,1,0,3,8,4,5,3,3,2,1,3,0,0
20616,Spring 2019,Undergraduate,ANTH  365,6132542,3,3,0,5,4,2,0,0,1,0,0,0,0,0
20617,Spring 2019,Undergraduate,ANTH  377,6996038,3,1,0,5,6,3,4,2,2,0,0,0,0,3
20618,Spring 2019,Undergraduate,ANTH  443,3124382,3,47,4,8,6,7,1,1,0,0,0,0,1,0
20619,Spring 2019,Undergraduate,ANTH  443,5282366,3,12,0,0,8,0,0,16,0,0,2,0,0,0
20620,Spring 2019,Undergraduate,ANTH  443,9149054,3,23,0,4,1,0,1,1,0,0,0,0,0,0
20621,Spring 2019,Undergraduate,ANTH  444,6178838,3,3,0,0,2,3,1,1,0,0,0,0,0,3
20622,Spring 2019,Undergraduate,ANTH  445,1918958,3,8,0,3,1,1,0,1,0,0,1,0,0,0
20623,Spring 2019,Undergraduate,ANTH  470,5282366,3,7,0,0,5,0,0,3,0,0,3,0,0,1
20624,Spring 2019,Undergraduate,ANTH  490,1918958,3,1,0,4,2,0,2,0,1,0,0,1,1,2
20625,Spring 2019,Undergraduate,ANTH  499,6178838,3,10,0,8,2,1,0,0,0,0,0,0,0,1
20626,Spring 2019,Undergraduate,ARAB  101,9606038,4,7,0,2,6,2,2,1,1,1,0,0,0,0
20627,Spring 2019,Undergraduate,ART  100,6999638,3,6,0,5,3,4,2,1,1,0,0,0,0,0
20628,Spring 2019,Undergraduate,ART  100,9153086,3,17,2,11,5,2,1,1,1,1,0,0,0,0
20629,Spring 2019,Undergraduate,ART  100,10954022,3,10,9,1,0,2,0,0,0,0,0,0,0,0
20630,Spring 2019,Undergraduate,ART  101,6422,3,31,0,4,5,16,6,2,2,2,0,1,0,0
20631,Spring 2019,Undergraduate,ART  101,13010486,3,14,16,0,6,2,0,3,0,0,0,0,0,0
20632,Spring 2019,Undergraduate,ART  102,420998,3,77,1,1,0,0,0,1,0,0,0,0,0,0
20633,Spring 2019,Undergraduate,ART  102,1900166,3,40,3,7,7,2,1,1,0,0,2,0,0,1
20634,Spring 2019,Undergraduate,ART  102,6999638,3,12,0,16,20,9,3,0,0,0,1,0,0,0
20635,Spring 2019,Undergraduate,ART  105,422006,3,6,1,5,2,2,1,0,0,0,0,0,0,0
20636,Spring 2019,Undergraduate,ART  105,772934,3,6,0,0,1,1,3,1,3,1,0,0,0,0
20637,Spring 2019,Undergraduate,ART  105,3275510,3,6,1,5,2,2,1,0,0,0,0,0,0,0
20638,Spring 2019,Undergraduate,ART  106,9152150,3,12,2,5,1,1,1,0,0,0,0,0,0,0
20639,Spring 2019,Undergraduate,ART  107,772934,3,7,0,3,4,3,2,1,0,0,0,0,0,0
20640,Spring 2019,Undergraduate,ART  107,3275510,3,7,2,7,1,1,0,0,0,0,0,0,0,0
20641,Spring 2019,Undergraduate,ART  107,15477278,3,7,2,7,1,1,0,0,0,0,0,0,0,0
20642,Spring 2019,Undergraduate,ART  108,7646,3,7,3,2,3,2,0,0,0,0,1,0,0,2
20643,Spring 2019,Undergraduate,ART  108,1360598,3,7,1,9,5,4,5,1,2,0,0,1,0,0
20644,Spring 2019,Undergraduate,ART  110,14368694,3,9,1,3,4,3,2,3,1,0,0,0,0,8
20645,Spring 2019,Undergraduate,ART  111,15466118,3,2,3,2,2,1,1,2,0,1,1,0,1,4
20646,Spring 2019,Undergraduate,ART  112,14846,3,4,0,7,1,10,2,1,4,0,0,0,0,0
20647,Spring 2019,Undergraduate,ART  201,420998,3,8,2,0,0,0,0,0,0,0,0,0,0,0
20648,Spring 2019,Undergraduate,ART  204,635990,3,9,0,6,4,4,0,0,0,0,0,0,0,0
20649,Spring 2019,Undergraduate,ART  205,7646,3,8,6,1,0,1,2,0,0,1,2,0,0,0
20650,Spring 2019,Undergraduate,ART  206,772934,3,8,0,4,6,1,1,0,0,0,0,0,0,0
20651,Spring 2019,Undergraduate,ART  209,421862,3,19,0,3,1,1,0,0,0,0,0,0,0,0
20652,Spring 2019,Undergraduate,ART  220,1900166,3,13,4,6,2,3,1,1,1,0,2,0,0,2
20653,Spring 2019,Undergraduate,ART  231,792086,3,0,2,2,1,2,2,0,1,1,0,0,0,0
20654,Spring 2019,Undergraduate,ART  231,5336726,3,2,0,0,4,4,1,1,3,0,0,0,0,0
20655,Spring 2019,Undergraduate,ART  300,6422,3,9,0,1,3,3,3,0,0,0,0,0,0,0
20656,Spring 2019,Undergraduate,ART  310,420998,3,8,4,0,0,0,0,0,0,0,0,0,0,0
20657,Spring 2019,Undergraduate,ART  312,15466046,3,4,1,5,1,0,3,3,1,0,0,0,2,1
20658,Spring 2019,Undergraduate,ART  313,7961414,3,2,8,2,1,2,0,0,0,0,0,0,0,0
20659,Spring 2019,Undergraduate,ART  314,421862,3,20,0,0,3,0,0,0,0,0,0,0,0,0
20660,Spring 2019,Undergraduate,ART  316,1360598,3,5,2,1,0,2,1,0,0,0,0,0,0,0
20661,Spring 2019,Undergraduate,ART  320,784094,3,7,5,2,0,0,0,0,0,0,0,0,0,0
20662,Spring 2019,Undergraduate,ART  323,422006,3,9,3,6,0,4,1,1,0,0,0,0,0,0
20663,Spring 2019,Undergraduate,ART  324,7646,3,17,4,0,0,2,0,0,0,1,0,0,0,0
20664,Spring 2019,Undergraduate,ART  325,11227766,3,5,1,2,1,1,1,0,0,0,0,0,0,0
20665,Spring 2019,Undergraduate,ART  326,1360598,3,3,2,0,1,1,2,0,2,0,0,0,0,0
20666,Spring 2019,Undergraduate,ART  328,421862,3,16,0,4,0,0,0,1,0,0,1,0,0,0
20667,Spring 2019,Undergraduate,ART  331,746942,3,17,7,14,2,9,1,0,0,0,0,0,0,0
20668,Spring 2019,Undergraduate,ART  332,746942,3,8,7,9,1,5,0,0,3,0,0,0,0,0
20669,Spring 2019,Undergraduate,ART  333,13010486,3,7,20,0,7,1,0,3,0,0,0,0,0,0
20670,Spring 2019,Undergraduate,ART  334,784094,3,1,1,3,2,1,2,1,1,0,0,0,0,0
20671,Spring 2019,Undergraduate,ART  334,9153086,3,10,3,9,11,3,1,1,3,0,0,0,0,0
20672,Spring 2019,Undergraduate,ART  338,10954022,3,24,2,1,2,0,0,0,0,0,0,0,0,0
20673,Spring 2019,Undergraduate,ART  386,3275510,3,8,1,6,2,3,1,1,2,0,0,0,0,0
20674,Spring 2019,Undergraduate,ART  386,11227766,3,8,1,6,2,3,1,1,2,0,0,0,0,0
20675,Spring 2019,Undergraduate,ART  390,7961414,3,7,4,4,1,0,0,0,0,0,0,0,0,0
20676,Spring 2019,Undergraduate,ART  422,1360598,3,6,0,3,1,0,1,0,0,0,0,0,0,0
20677,Spring 2019,Undergraduate,ART  433,746942,3,6,7,4,0,6,1,0,0,0,0,0,0,0
20678,Spring 2019,Undergraduate,ART  434,6422,3,12,0,0,0,1,0,0,0,0,0,0,0,0
20679,Spring 2019,Undergraduate,ART  435,746942,3,12,4,8,2,8,0,0,1,0,0,0,0,0
20680,Spring 2019,Undergraduate,ART  489,421862,3,14,0,3,0,2,0,0,3,0,0,0,0,0
20681,Spring 2019,Undergraduate,ART  489,10762574,3,10,0,1,0,0,0,0,0,0,0,0,0,0
20682,Spring 2019,Undergraduate,ART  499,8510,3,24,3,1,0,0,0,0,0,0,0,0,0,0
20683,Spring 2019,Undergraduate,ART  499,10954022,3,20,2,0,0,0,0,0,0,0,0,0,0,0
20684,Spring 2019,Undergraduate,ASL  101,6999566,3,51,8,9,21,3,5,5,1,0,1,0,0,1
20685,Spring 2019,Undergraduate,ASL  102,6999566,3,9,1,2,4,0,0,0,0,0,2,0,0,0
20686,Spring 2019,Undergraduate,ASTR  105,4534142,3,18,0,0,3,0,0,20,0,0,0,0,0,1
20687,Spring 2019,Undergraduate,ASTR  107,3038,3,23,0,0,6,0,0,1,0,0,0,0,0,0
20688,Spring 2019,Undergraduate,ASTR  107,1301558,3,4,5,0,2,0,0,4,0,0,2,0,0,2
20689,Spring 2019,Undergraduate,ASTR  107,15475838,3,23,0,0,6,0,0,1,0,0,0,0,0,0
20690,Spring 2019,Undergraduate,ASTR  110,6139238,3,11,7,0,12,1,2,12,4,3,0,0,0,11
20691,Spring 2019,Undergraduate,ASTR  112,4534142,1,16,0,0,3,0,0,2,0,0,0,0,0,0
20692,Spring 2019,Undergraduate,BIOL  100,3177230,4,10,0,1,12,7,1,10,9,0,7,1,0,1
20693,Spring 2019,Undergraduate,BIOL  150,14338814,4,10,0,0,3,0,0,2,0,0,0,0,0,0
20694,Spring 2019,Undergraduate,BIOL  170,3849350,4,0,0,2,9,2,6,15,5,5,0,0,0,3
20695,Spring 2019,Undergraduate,BIOL  200,8870,4,7,0,0,16,1,1,32,1,0,13,0,0,6
20696,Spring 2019,Undergraduate,BIOL  201,6998,4,8,0,0,6,0,0,8,0,0,4,0,0,4
20697,Spring 2019,Undergraduate,BIOL  201,651182,4,35,0,0,36,0,0,16,0,0,10,0,0,4
20698,Spring 2019,Undergraduate,BIOL  203,3177230,3,3,0,1,7,2,3,2,7,1,2,4,1,2
20699,Spring 2019,Undergraduate,BIOL  203,5315414,3,4,0,2,6,0,1,4,1,2,0,0,0,1
20700,Spring 2019,Undergraduate,BIOL  210,1343102,4,3,0,0,4,2,0,1,4,3,2,3,0,2
20701,Spring 2019,Undergraduate,BIOL  211,1343102,4,29,5,13,24,11,7,17,10,20,7,16,2,11
20702,Spring 2019,Undergraduate,BIOL  213,9607190,3,5,0,3,18,6,9,18,10,5,3,1,0,0
20703,Spring 2019,Undergraduate,BIOL  217,734,4,6,3,11,9,12,7,7,7,1,2,5,0,8
20704,Spring 2019,Undergraduate,BIOL  300,13010630,4,10,1,0,18,6,0,11,0,0,11,0,0,3
20705,Spring 2019,Undergraduate,BIOL  302,14330390,4,14,0,0,13,0,0,16,0,0,13,0,0,4
20706,Spring 2019,Undergraduate,BIOL  303,419630,3,14,0,3,11,4,13,15,0,5,6,0,0,13
20707,Spring 2019,Undergraduate,BIOL  312,3177230,4,6,0,7,12,8,4,4,3,3,1,0,0,0
20708,Spring 2019,Undergraduate,BIOL  313,6166166,4,2,0,2,2,3,4,2,2,2,0,0,0,0
20709,Spring 2019,Undergraduate,BIOL  313,12407270,4,4,0,1,2,3,0,0,0,0,0,0,0,1
20710,Spring 2019,Undergraduate,BIOL  320,8136014,3,8,0,3,4,3,2,1,3,0,0,1,0,0
20711,Spring 2019,Undergraduate,BIOL  333,1346558,3,4,3,4,13,8,14,4,9,3,0,0,0,6
20712,Spring 2019,Undergraduate,BIOL  333,1923422,3,21,0,0,31,3,1,13,2,0,2,0,0,3
20713,Spring 2019,Undergraduate,BIOL  335,5315414,3,16,3,7,6,7,2,4,0,0,1,0,0,0
20714,Spring 2019,Undergraduate,BIOL  400,3849350,4,10,1,0,11,11,0,10,2,0,1,0,0,2
20715,Spring 2019,Undergraduate,BIOL  420,734,4,4,0,0,8,0,0,5,0,0,5,0,0,1
