,Term,Term Name,Courselev (group),Course,Facid,A,A-,B,B+,B-,C,C+,C-,CR,D,D+,F,NC,WU,Max. Units Class
,,Fall 2023,Ugrd,PHIL 301,JLHAI,4,2,5,3,3,0,1,1,,1,0,4,,,3
,,Fall 2023,Ugrd,PHIL 302,AVEOH,4,7,14,4,2,7,6,2,,6,1,2,,,3
,,Fall 2023,Ugrd,PHIL 304,IQGQH,3,8,3,4,7,2,3,0,,0,0,0,,,3
,,Fall 2023,Ugrd,PHIL 306,JLHAI,6,2,1,2,0,3,1,1,,0,0,2,,,3
,,Fall 2023,Ugrd,PHIL 355,HICVH,5,2,4,3,1,1,2,1,,0,0,0,,,3
,,Fall 2023,Ugrd,PHYX 104,BFIOI,3,6,9,5,4,6,3,2,,1,0,3,,,4
,,Fall 2023,Ugrd,PHYX 106,HLOCY,18,10,13,13,14,3,6,2,,3,0,0,,,4
,,Fall 2023,Ugrd,PHYX 107,OELBU,9,7,3,2,3,1,3,0,,1,1,1,,,4
,,Fall 2023,Ugrd,PHYX 109,AAQFOB,14,9,6,10,6,2,2,2,,2,2,1,,,4
,,Fall 2023,Ugrd,PHYX 118,LILNG,7,7,8,11,3,0,2,2,,0,0,3,,,1
,,Fall 2023,Ugrd,PHYX 211,YCSEOB,3,0,2,4,1,3,1,0,,0,0,0,,,4
,,Fall 2023,Ugrd,PHYX 310,BFIOI,3,0,1,0,1,1,2,0,,1,0,3,,,3
,,Fall 2023,Ugrd,PHYX 315,LQCWF,2,1,3,2,0,2,3,0,,0,0,0,,,3
,,Fall 2023,Ugrd,PHYX 320,OELBU,5,2,2,1,1,0,2,0,,0,0,0,,,3
,,Fall 2023,Ugrd,PHYX 340,LQCWF,3,2,1,3,1,0,3,1,,0,0,0,,,2
,,Fall 2023,Ugrd,PSCI 110,KOMXF,21,2,12,0,0,11,1,1,,0,0,0,,,3
,,Fall 2023,Ugrd,PSCI 110,OGUZX,27,4,2,5,0,1,0,1,,1,1,2,,,3
,,Fall 2023,Ugrd,PSCI 110,TUCVFB,53,29,16,14,19,8,10,9,,6,4,4,,,3
,,Fall 2023,Ugrd,PSCI 159,OGUZX,14,5,0,3,2,3,1,4,,1,0,1,,,3
,,Fall 2023,Ugrd,PSCI 220,FSLMG,10,0,2,0,0,1,0,0,,0,0,2,,,3
,,Fall 2023,Ugrd,PSCI 280,FSLMG,9,1,0,1,0,0,0,0,,0,0,0,,,1
,,Fall 2023,Ugrd,PSCI 295,YZJIOB,7,2,1,0,2,1,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,PSCI 305W,KOMXF,12,0,10,0,0,3,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,PSCI 306,OGUZX,10,6,3,6,0,0,1,1,,0,0,3,,,3
,,Fall 2023,Ugrd,PSCI 317,ZMDPH,5,2,1,1,2,0,1,0,,0,0,0,,,4
,,Fall 2023,Ugrd,PSCI 373,FSLMG,4,5,1,4,3,1,0,1,,0,0,0,,,4
,,Fall 2023,Ugrd,PSCI 414,OSPMI,2,4,1,1,2,0,0,0,,0,0,0,,,1
,,Fall 2023,Ugrd,PSYC 100,GRDWFB,24,4,2,3,3,1,1,0,,1,2,7,,,3
,,Fall 2023,Ugrd,PSYC 100,HPBNG,14,3,5,7,2,2,2,2,,1,1,1,,,3
,,Fall 2023,Ugrd,PSYC 100,YPCXX,33,7,1,2,1,1,2,1,,0,0,0,,,3
,,Fall 2023,Ugrd,PSYC 104,BRNBI,16,5,1,5,1,4,4,1,,0,0,3,,,3
,,Fall 2023,Ugrd,PSYC 104,EFAVU,14,13,12,10,1,7,4,5,,4,0,13,,,3
,,Fall 2023,Ugrd,PSYC 109,PNHACB,4,2,6,2,6,2,2,3,,2,3,7,,,4
,,Fall 2023,Ugrd,PSYC 240,YPCXX,33,3,3,1,0,0,0,3,,1,0,3,,,3
,,Fall 2023,Ugrd,PSYC 300,BRNBI,37,8,8,11,4,1,1,1,,1,0,0,,,3
,,Fall 2023,Ugrd,PSYC 302,CTCWLB,8,4,2,1,2,0,0,1,,1,0,0,,,3
,,Fall 2023,Ugrd,PSYC 306,AEKKX,8,12,4,12,2,3,3,0,,1,0,3,,,3
,,Fall 2023,Ugrd,PSYC 311,HPBNG,16,5,11,4,3,1,1,0,,1,0,0,,,3
,,Fall 2023,Ugrd,PSYC 321,EFAVU,16,6,9,2,4,1,0,1,,1,0,3,,,3
,,Fall 2023,Ugrd,PSYC 322,GEECN,11,3,7,3,6,6,1,1,,1,1,4,,,3
,,Fall 2023,Ugrd,PSYC 323,CRIACB,4,6,6,7,2,1,2,0,,1,0,0,,,3
,,Fall 2023,Ugrd,PSYC 324,GEECN,18,2,2,2,3,3,3,1,,0,0,2,,,3
,,Fall 2023,Ugrd,PSYC 324,YPCXX,16,6,4,3,0,2,2,4,,1,0,4,,,3
,,Fall 2023,Ugrd,PSYC 335,ZPHVH,7,2,3,10,4,3,2,5,,0,1,2,,,3
,,Fall 2023,Ugrd,PSYC 336,IOAEI,8,2,2,2,1,3,1,0,,1,1,0,,,3
,,Fall 2023,Ugrd,PSYC 337,THSEOB,6,5,5,3,6,7,5,0,,0,2,5,,,3
,,Fall 2023,Ugrd,PSYC 338,BRNBI,14,8,6,1,2,2,2,0,,0,0,0,,,3
,,Fall 2023,Ugrd,PSYC 338,THSEOB,12,5,5,1,5,0,2,4,,3,4,1,,,3
,,Fall 2023,Ugrd,PSYC 342W,IOAEI,10,5,2,3,0,0,1,0,,1,1,0,,,4
,,Fall 2023,Ugrd,PSYC 345L,IMPXFB,4,0,2,2,0,1,2,1,,0,0,0,,,4
,,Fall 2023,Ugrd,PSYC 411,CRIACB,3,2,2,1,1,0,1,1,,2,1,0,,,3
,,Fall 2023,Ugrd,PSYC 436,PDHACB,7,5,1,1,0,0,0,0,,1,0,0,,,3
,,Fall 2023,Ugrd,PSYC 454,QDQMX,13,3,3,1,1,2,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,PSYC 454,THSEOB,7,4,3,1,1,1,0,0,,1,2,4,,,3
,,Fall 2023,Ugrd,PSYC 473,AKAPH,49,7,10,4,3,1,1,1,,1,0,0,,,3
,,Fall 2023,Ugrd,PSYC 486,HPBNG,8,0,3,3,2,1,1,1,,2,0,5,,,3
,,Fall 2023,Ugrd,PSYC 489S,PDHACB,18,1,0,1,0,0,2,0,,0,0,0,,,3
,,Fall 2023,Ugrd,REC  100,HVGDU,13,5,4,2,1,2,3,2,,2,0,4,,,3
,,Fall 2023,Ugrd,REC  220,LOQWL,10,4,1,1,1,1,0,0,,0,0,1,,,3
,,Fall 2023,Ugrd,REC  262,HPOFI,13,3,1,0,1,0,1,0,,2,0,0,,,4
,,Fall 2023,Ugrd,REC  302,IHAVF,17,8,11,4,4,1,4,3,,0,0,4,,,3
,,Fall 2023,Ugrd,REC  320,AZBDY,5,2,2,0,1,0,0,0,,0,0,1,,,3
,,Fall 2023,Ugrd,REC  330,AZBDY,9,3,3,1,1,0,0,0,,0,0,1,,,3
,,Fall 2023,Ugrd,REC  383,CIKKX,8,5,1,0,1,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,REC  471,GYKNI,23,2,2,1,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,REC  472,HPOFI,9,2,0,0,0,0,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,RRS  306,UFBROB,11,6,7,5,4,3,2,2,,0,0,2,,,3
,,Fall 2023,Ugrd,RRS  375,IPNPI,5,1,6,3,2,2,1,0,,3,0,0,,,3
,,Fall 2023,Ugrd,RRS  430,UFBROB,7,2,3,1,4,4,1,1,,0,0,0,,,3
,,Fall 2023,Ugrd,RS   105,LRBEY,12,4,2,6,5,1,3,0,,0,0,4,,,3
,,Fall 2023,Ugrd,RS   105,ZHEXFB,26,0,7,0,0,7,0,0,,1,0,3,,,3
,,Fall 2023,Ugrd,RS   120,ZHEXFB,8,0,5,0,0,2,0,0,,1,0,6,,,3
,,Fall 2023,Ugrd,RS   300W,NEHRF,17,4,2,3,2,1,2,0,,1,0,0,,,3
,,Fall 2023,Ugrd,RS   305W,LRBEY,18,3,2,1,0,1,0,0,,1,0,1,,,3
,,Fall 2023,Ugrd,SCI  100,ADJII,13,5,5,2,2,2,1,4,,4,0,1,,,3
,,Fall 2023,Ugrd,SCI  100,AZCQI,30,0,9,1,0,3,1,0,,1,3,5,,,3
,,Fall 2023,Ugrd,SCI  100,BIPYH,28,5,3,2,1,2,3,2,,1,0,4,,,3
,,Fall 2023,Ugrd,SCI  100,EAHLI,11,5,14,5,4,6,1,3,,1,2,6,,,3
,,Fall 2023,Ugrd,SCI  100,IOOYH,27,0,11,1,0,8,0,0,,3,0,0,,,3
,,Fall 2023,Ugrd,SCI  100,JGGVH,22,3,6,5,3,5,3,0,,2,1,6,,,3
,,Fall 2023,Ugrd,SCI  100,QWJFH,32,2,5,2,0,6,0,0,,0,0,6,,,3
,,Fall 2023,Ugrd,SCI  100,YVBOOB,20,3,1,3,1,1,0,0,,1,0,0,,,3
,,Fall 2023,Ugrd,SED  708,IPULI,31,0,1,0,0,0,0,0,,0,0,5,,,1
,,Fall 2023,Ugrd,SED  712,FKTYT,23,4,1,2,0,0,1,0,,1,0,0,,,2
,,Fall 2023,Ugrd,SED  713,XBIWH,15,4,3,4,3,0,1,1,,0,0,1,,,1
,,Fall 2023,Ugrd,SED  714,GZGRF,15,1,0,2,0,0,0,0,,0,0,0,,,2
,,Fall 2023,Ugrd,SED  714,HWLQI,12,0,8,0,0,0,0,0,,0,0,0,,,2
,,Fall 2023,Ugrd,SED  715,XBIWH,20,3,4,0,3,2,0,0,,0,0,2,,,2
,,Fall 2023,Ugrd,SED  730,MXKLOB,30,6,0,0,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SED  740,XOXOOB,9,0,1,0,0,0,0,0,,0,0,0,,,2
,,Fall 2023,Ugrd,SOC  104,OHTQF,7,3,7,5,4,2,1,0,,0,1,0,,,3
,,Fall 2023,Ugrd,SOC  225S,HEGSH,9,1,0,1,0,0,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,SOC  282L,TEEVLB,16,3,3,3,2,0,0,2,,0,0,1,,,1
,,Fall 2023,Ugrd,SOC  303,NHUFY,1,2,4,2,1,3,1,2,,3,0,2,,,3
,,Fall 2023,Ugrd,SOC  303M,ZHLPX,4,1,0,1,1,0,1,0,,0,1,1,,,1
,,Fall 2023,Ugrd,SOC  306,HEGSH,9,1,1,0,0,1,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SOC  316,ZHLPX,11,0,1,1,0,0,0,0,,0,0,2,,,4
,,Fall 2023,Ugrd,SOC  363,FJRDOB,15,4,1,2,1,0,2,0,,0,0,1,,,4
,,Fall 2023,Ugrd,SOC  382,NWGVH,9,3,5,3,2,3,0,1,,2,1,0,,,4
,,Fall 2023,Ugrd,SOC  475,TEEVLB,8,3,1,3,0,0,0,0,,0,0,1,,,4
,,Fall 2023,Ugrd,SOC  482,WUGQH,8,2,0,1,0,0,0,0,,1,0,0,,,3
,,Fall 2023,Ugrd,SOIL 260,YPROH,24,12,32,6,6,18,4,5,,3,0,2,,,3
,,Fall 2023,Ugrd,SOIL 360,IPNPI,2,1,6,3,1,2,1,2,,0,0,0,,,3
,,Fall 2023,Ugrd,SOIL 363,BRARF,7,11,1,2,0,1,1,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SP   117,AZARF,9,1,1,0,2,0,0,0,,0,0,1,,,1
,,Fall 2023,Ugrd,SP   117,ISYQF,12,0,1,0,0,0,0,0,,0,0,0,,,1
,,Fall 2023,Ugrd,SP   310,KISCI,12,2,0,1,0,0,1,2,,0,0,0,,,3
,,Fall 2023,Ugrd,SPAN 105,EPJRH,3,2,3,0,1,0,1,1,,1,0,0,,,4
,,Fall 2023,Ugrd,SPAN 105,ZDMTS,4,5,0,0,0,0,1,0,,1,0,0,,,4
,,Fall 2023,Ugrd,SPAN 106,ZDMTS,2,2,3,2,0,3,0,1,,1,0,0,,,4
,,Fall 2023,Ugrd,SPAN 108,ZDMTS,5,2,0,1,1,0,0,1,,0,0,0,,,4
,,Fall 2023,Ugrd,SPED 702,ATKQF,7,2,0,1,0,0,0,0,,0,0,1,,,3
,,Fall 2023,Ugrd,SPED 703,OMKTH,9,2,0,1,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SPED 706,CGIUQB,14,1,0,0,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SPED 707,IPULI,8,1,0,0,0,0,0,0,,0,0,1,,,3
,,Fall 2023,Ugrd,SPED 733,NIPQF,8,3,2,0,0,0,0,0,,0,1,0,,,3
,,Fall 2023,Ugrd,STAT 108,HKRQF,20,14,13,12,7,5,8,7,,5,0,6,,,3
,,Fall 2023,Ugrd,STAT 108,NKHUQB,11,3,4,3,7,6,2,2,,2,0,3,,,3
,,Fall 2023,Ugrd,STAT 108I,WPIUH,6,3,7,4,1,6,0,2,,5,0,3,,,3
,,Fall 2023,Ugrd,STAT 109,KYGQI,16,2,16,9,4,3,7,4,,0,0,0,,,4
,,Fall 2023,Ugrd,STAT 109,MPNPI,8,8,7,3,7,8,3,13,,4,0,16,,,4
,,Fall 2023,Ugrd,STAT 323,KYGQI,5,0,2,1,1,1,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,STAT 333,IHEQOB,26,0,9,0,0,2,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,SW   101,CZFPH,25,4,0,0,3,1,2,2,,4,0,1,,,3
,,Fall 2023,Ugrd,SW   101,WHOVS,21,4,0,2,2,1,0,2,,0,0,1,,,3
,,Fall 2023,Ugrd,SW   340,PVVWH,12,5,0,1,1,0,0,0,,1,0,1,,,3
,,Fall 2023,Ugrd,SW   340,PYOFI,17,0,1,1,0,0,0,0,,0,0,1,,,3
,,Fall 2023,Ugrd,SW   340,YHATN,18,3,2,2,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SW   340L,PVVWH,16,1,1,1,0,0,0,0,,0,1,1,,,1
,,Fall 2023,Ugrd,SW   340L,PYOFI,11,0,0,0,0,0,0,0,,0,0,0,,,1
,,Fall 2023,Ugrd,SW   340L,YHATN,21,0,0,4,0,0,0,0,,0,0,0,,,1
,,Fall 2023,Ugrd,SW   350,NBBSF,37,0,2,0,0,0,0,0,,0,0,2,,,4
,,Fall 2023,Ugrd,SW   350,YOXJX,12,8,2,3,0,0,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,SW   382,UJSQH,16,4,1,3,0,0,1,0,,0,0,0,,,4
,,Fall 2023,Ugrd,SW   382,WHOVS,29,5,1,1,3,0,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,SW   442,JNPRH,8,1,1,2,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,SW   442,JWNNH,19,2,0,0,0,0,0,0,,0,0,2,,,3
,,Fall 2023,Ugrd,TA   104,FCCAY,13,4,0,3,1,0,1,3,,0,0,0,,,4
,,Fall 2023,Ugrd,TA   105,FCCAY,3,3,0,3,3,1,0,0,,2,1,0,,,3
,,Fall 2023,Ugrd,TA   106,VFMRF,12,3,1,3,3,0,1,0,,1,1,3,,,3
,,Fall 2023,Ugrd,TA   315,ZPHVOB,7,3,0,0,0,1,1,1,,0,0,0,,,4
,,Fall 2023,Ugrd,TA   331,VFMRF,3,3,3,2,1,1,0,1,,1,0,0,,,4
,,Fall 2023,Ugrd,TA   387,UOPRI,6,2,0,1,2,0,0,0,,0,0,0,,,1
,,Fall 2023,Ugrd,TA   451,FCCAY,7,2,0,0,3,1,0,0,,0,0,0,,,4
,,Fall 2023,Ugrd,WLDF 210,ZTVNI,13,11,9,9,5,3,2,1,,3,1,9,,,3
,,Fall 2023,Ugrd,WLDF 301,GWTLOB,16,12,5,6,4,2,0,1,,2,2,2,,,3
,,Fall 2023,Ugrd,WLDF 309,ZTVNI,11,7,2,2,1,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,WLDF 311,OPQGI,1,2,10,5,3,6,2,1,,2,1,3,,,4
,,Fall 2023,Ugrd,WLDF 365,SIOJOB,14,1,11,5,5,4,1,2,,1,0,2,,,3
,,Fall 2023,Ugrd,WLDF 422,OFOSH,9,11,12,6,5,0,1,0,,0,0,0,,,3
,,Fall 2023,Ugrd,WLDF 423,EXXAH,8,6,17,4,3,3,5,0,,0,0,1,,,3
,,Fall 2023,Ugrd,WLDF 460,OFOSH,25,3,4,4,3,2,0,2,,0,0,0,,,3
,,Fall 2023,Ugrd,WLDF 468,GWTLOB,7,1,1,1,0,0,1,0,,0,0,0,,,3
,,Fall 2023,Ugrd,WLDF 475,EAHLI,12,12,6,5,2,0,4,1,,1,0,0,,,3
,,Fall 2023,Ugrd,WLDF 478,QPYWH,12,5,3,2,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,WLDF 495W,LUODN,3,4,2,1,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,WLDF 495W,ZTVNI,6,6,7,3,1,0,1,1,,0,0,1,,,3
,,Fall 2023,Ugrd,WS   106,ADIUQB,9,0,1,3,0,1,0,0,,0,0,2,,,3
,,Fall 2023,Ugrd,WS   107,HGNHI,27,5,5,3,3,2,3,2,,0,0,3,,,3
,,Fall 2023,Ugrd,WS   303,LBKKI,12,0,1,0,0,0,0,0,,0,0,0,,,3
,,Fall 2023,Ugrd,WS   306,SSNMOB,5,1,0,1,2,0,0,1,,0,0,4,,,3
,,Fall 2023,Ugrd,WSHD 310,NZBZH,9,10,8,11,5,9,4,1,,1,0,3,,,4
,,Fall 2023,Ugrd,WSHD 458,NZBZH,7,4,1,4,1,4,0,1,,0,0,0,,,3
,,Fall 2023,Ugrd,ZOOL 110,ANBBH,9,6,11,4,6,10,6,10,,5,2,10,,,4
,,Fall 2023,Ugrd,ZOOL 113,LILNG,1,2,3,4,4,0,1,0,,0,0,1,,,4
,,Fall 2023,Ugrd,ZOOL 270,ATYQF,9,1,2,2,2,5,1,0,,0,1,2,,,4
,,Fall 2023,Ugrd,ZOOL 310,CKVTF,7,2,10,5,5,5,6,4,,4,1,1,,,4
,,Fall 2023,Ugrd,ZOOL 314,UOWPG,4,5,13,5,4,4,3,1,,0,0,0,,,5
,,Fall 2023,Ugrd,ZOOL 354,XHMPOB,7,5,3,0,1,3,2,1,,1,1,0,,,4
,,Fall 2023,Ugrd,ZOOL 356,OXDOOB,17,8,15,7,2,2,8,1,,0,0,0,,,3
,,Fall 2023,Ugrd,ZOOL 370,BBIWH,4,0,5,2,2,4,3,1,,4,0,0,,,4
,,Spring 2023,Grad,BIOL 544,WNSDY,3,4,0,4,5,0,0,0,,0,0,0,,,2
,,Spring 2023,Grad,BIOL 554,NOLWX,6,7,0,1,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,BIOL 564,SQVLX,5,2,0,3,1,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,BIOL 685,LILNG,10,0,0,0,0,0,0,0,,0,0,0,,,1
,,Spring 2023,Grad,EDL  642,FKTYT,15,3,1,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,EDL  648,VHMVH,16,1,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,EDL  696,VHMVH,17,0,0,0,0,0,0,0,,0,0,0,,,1
,,Spring 2023,Grad,EDUC 645,ROPQOB,13,4,0,0,0,0,0,0,,0,0,0,,,2
,,Spring 2023,Grad,EDUC 682,MXKLOB,16,1,0,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,ENGL 546,DIIZH,11,5,0,1,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,ENGL 615,PCSIOB,13,6,0,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,ENGR 535,PGMMI,8,2,1,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,KINS 575,ZDFYM,8,2,1,1,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,MBA  630,QJSNU,20,2,1,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,MBA  640,CZMIOB,12,6,3,1,1,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,MBA  650,ZTEIX,19,3,0,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,PSYC 518,RWWNX,22,2,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,PSYC 578,IOAEI,13,3,1,1,2,1,2,0,,0,0,0,,,4
,,Spring 2023,Grad,PSYC 635,IOAEI,6,2,0,3,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,PSYC 638,QDQMX,9,2,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,PSYC 642,CRIACB,7,4,1,2,1,0,0,0,,0,0,0,,,2
,,Spring 2023,Grad,PSYC 655,EWZQF,10,1,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,PSYC 660,PUZWX,10,1,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,PSYC 672,AKAPH,12,0,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SOC  586,CYIZH,8,2,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,STAT 630,ZWGRF,11,0,0,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Grad,SW   530,NQWPI,14,0,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SW   543,YHATN,13,0,1,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SW   570,YOXJX,11,2,0,1,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SW   583,UJSQH,12,1,1,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SW   643,UPDMX,28,0,0,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SW   648,WLHAI,25,2,0,1,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,SW   651,NQWPI,24,4,1,0,0,0,0,0,,0,0,0,,,3
,,Spring 2023,Grad,WLDF 585,EAHLI,10,1,0,0,0,0,0,0,,0,0,0,,,1
,,Spring 2023,Ugrd,AHSS 108,RHUUFB,12,1,2,2,2,1,2,0,,0,0,0,,,3
,,Spring 2023,Ugrd,AHSS 180,OHVMI,10,0,0,0,0,1,0,0,,0,0,0,,,1
,,Spring 2023,Ugrd,AHSS 201,ZHEXFB,28,0,10,0,0,9,0,0,,2,0,12,,,3
,,Spring 2023,Ugrd,AIE  335,HNRKI,20,1,1,3,0,2,0,1,,0,0,0,,,3
,,Spring 2023,Ugrd,ANTH 102,MKLNI,10,11,3,7,1,0,0,0,,1,0,0,,,3
,,Spring 2023,Ugrd,ANTH 103,DZGWF,27,5,5,1,2,3,0,3,,0,2,2,,,3
,,Spring 2023,Ugrd,ANTH 104,ZOWJOB,15,5,3,3,3,4,1,0,,3,0,2,,,3
,,Spring 2023,Ugrd,ANTH 105,LVMPOB,19,0,2,0,1,1,0,0,,2,0,4,,,3
,,Spring 2023,Ugrd,ANTH 210,VOKIOB,8,1,2,1,1,3,0,2,,0,0,0,,,1
,,Spring 2023,Ugrd,ANTH 302,ZOWJOB,16,4,5,4,3,2,1,1,,0,1,1,,,3
,,Spring 2023,Ugrd,ANTH 305,DZGWF,22,11,13,14,6,7,6,3,,4,1,2,,,3
,,Spring 2023,Ugrd,ANTH 307,QOPQOB,6,4,3,6,2,2,1,3,,5,4,2,,,3
,,Spring 2023,Ugrd,ANTH 308,UZMPOB,21,5,1,1,1,3,3,0,,1,1,5,,,3
,,Spring 2023,Ugrd,ANTH 318,VOKIOB,11,1,0,0,1,1,1,2,,0,1,2,,,4
,,Spring 2023,Ugrd,ANTH 330,ZOWJOB,10,1,0,3,0,2,1,1,,0,0,0,,,4
,,Spring 2023,Ugrd,ANTH 331,LVMPOB,10,0,0,0,0,0,0,0,,1,0,3,,,4
,,Spring 2023,Ugrd,ANTH 340,MKLNI,3,5,2,3,2,0,0,1,,0,0,0,,,4
,,Spring 2023,Ugrd,ANTH 351,EXCRI,13,0,5,0,0,0,0,0,,0,0,0,,,4
,,Spring 2023,Ugrd,ANTH 390,MKLNI,3,3,2,1,2,0,0,0,,0,0,0,,,4
,,Spring 2023,Ugrd,ANTH 410,EXCRI,13,0,5,3,0,0,0,1,,0,0,1,,,4
,,Spring 2023,Ugrd,ANTH 482,MKLNI,15,0,0,0,0,0,0,0,,0,0,0,,,2
,,Spring 2023,Ugrd,ART  103A,VSAPI,27,3,5,3,1,4,0,2,,0,0,1,,,3
,,Spring 2023,Ugrd,ART  103B,PHHRF,25,4,3,2,1,2,2,2,,0,1,0,,,3
,,Spring 2023,Ugrd,ART  103B,TRCYFB,18,3,2,2,4,2,2,1,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  104J,TRCYFB,16,8,1,0,3,0,3,1,,2,0,1,,,3
,,Spring 2023,Ugrd,ART  104K,VSAPI,17,9,3,2,3,2,2,1,,0,0,4,,,3
,,Spring 2023,Ugrd,ART  105B,PFWJI,9,0,1,1,1,1,2,3,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  105B,YKUOOB,14,4,2,1,0,0,1,1,,0,1,0,,,3
,,Spring 2023,Ugrd,ART  105B,ZKHTH,6,6,1,4,1,1,0,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  105C,YKUOOB,13,7,2,3,5,2,0,1,,2,0,1,,,3
,,Spring 2023,Ugrd,ART  105D,NOWZX,14,3,1,2,1,0,1,1,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  106,GMPOH,30,2,4,5,5,0,0,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  107,LHZRH,4,7,0,3,1,1,2,0,,2,0,1,,,3
,,Spring 2023,Ugrd,ART  107,WBTSH,2,4,2,2,1,1,0,1,,0,0,1,,,3
,,Spring 2023,Ugrd,ART  108,TKZXFB,13,4,2,5,1,0,1,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  108,UFCOI,7,4,4,0,0,3,1,0,,1,0,1,,,3
,,Spring 2023,Ugrd,ART  109,WPGRG,18,4,7,1,4,4,1,0,,0,0,2,,,3
,,Spring 2023,Ugrd,ART  112,XKTLX,19,0,0,0,0,0,1,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  250,HYJUL,5,4,2,0,2,2,0,4,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  251,UBZEOB,8,6,4,8,2,1,2,1,,1,0,1,,,3
,,Spring 2023,Ugrd,ART  282,YGBLI,11,2,10,2,1,2,1,0,,0,0,1,,,3
,,Spring 2023,Ugrd,ART  290,VPLQF,11,3,1,1,1,0,0,1,,0,0,1,,,3
,,Spring 2023,Ugrd,ART  290,ZKHTH,21,0,0,2,0,0,0,1,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  290,ZWLROB,10,4,1,1,3,0,0,1,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  301,TRCYFB,27,3,5,0,1,2,2,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  301,TVJWX,11,6,3,5,3,0,0,1,,1,1,0,,,3
,,Spring 2023,Ugrd,ART  303,PHHRF,27,0,1,4,3,2,0,0,,1,0,0,,,3
,,Spring 2023,Ugrd,ART  304,VSAPI,23,4,2,2,3,3,1,2,,0,0,6,,,3
,,Spring 2023,Ugrd,ART  321,XKTLX,15,0,1,0,0,1,0,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  325,PFWJI,9,0,5,1,0,1,0,2,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  326,GMPOH,20,2,0,1,1,0,0,0,,0,0,0,,,3
,,Spring 2023,Ugrd,ART  329,VSBROB,10,6,0,0,0,0,0,0,,0,0,0,,,3
